"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"函数","20","2018","全国III卷-理科","12","1","single_choice","","比较对数大小，核心是对数函数性质。","2018-全国III卷-理科::12::occ1"
"函数","21","2018","全国III卷-文科","7","1","single_choice","","函数图象对称性，属于函数。","2018-全国III卷-文科::7::occ1"
"函数","22","2018","全国III卷-文科","9","1","single_choice","","函数图象识别，属于函数。","2018-全国III卷-文科::9::occ1"
"函数","23","2018","全国III卷-文科","16","1","fill_blank","","核心是函数奇偶性求值。","2018-全国III卷-文科::16::occ1"
"函数","24","2018","全国II卷-理科","3","1","single_choice","","核心是函数图象识别，涉及奇偶性和函数值。","2018-全国II卷-理科::3::occ1"
"函数","25","2018","全国II卷-理科","11","1","single_choice","","核心是奇函数与周期函数性质求值。","2018-全国II卷-理科::11::occ1"
"函数","26","2018","全国II卷-文科","3","1","single_choice","","核心是函数图象识别，涉及奇偶性和函数值。","2018-全国II卷-文科::3::occ1"
"函数","27","2018","全国II卷-文科","12","1","single_choice","","核心是奇函数与周期函数性质求值。","2018-全国II卷-文科::12::occ1"
"函数","28","2018","全国I卷-理科","9","1","single_choice","","核心是分段函数零点问题，涉及指数对数函数。","2018-全国I卷-理科::9::occ1"
"函数","29","2018","全国I卷-文科","12","1","single_choice","","分段函数不等式求解，核心是函数性质。","2018-全国I卷-文科::12::occ1"
"函数","30","2018","全国I卷-文科","13","1","fill_blank","","对数函数求参数，属于函数。","2018-全国I卷-文科::13::occ1"
"函数","31","2019","全国III卷-理科","7","1","single_choice","","函数图象识别，属于函数。","2019-全国III卷-理科::7::occ1"
"函数","32","2019","全国III卷-理科","11","1","single_choice","","偶函数单调性比较大小，属于函数。","2019-全国III卷-理科::11::occ1"
"函数","33","2019","全国III卷-文科","12","1","single_choice","","偶函数单调性比较大小，属于函数。","2019-全国III卷-文科::12::occ1"
"函数","34","2019","全国II卷-理科","4","1","single_choice","","函数近似计算，属于函数。","2019-全国II卷-理科::4::occ1"
"函数","35","2019","全国II卷-理科","12","1","single_choice","","函数性质与不等式恒成立，核心是函数。","2019-全国II卷-理科::12::occ1"
"函数","36","2019","全国II卷-理科","14","1","fill_blank","","奇函数求参数，属于函数。","2019-全国II卷-理科::14::occ1"
"函数","37","2019","全国II卷-文科","6","1","single_choice","","奇函数性质求解析式，核心是函数奇偶性。","2019-全国II卷-文科::6::occ1"
"函数","38","2019","全国I卷-理科","3","1","single_choice","","比较对数、指数、幂函数值的大小，核心是函数性质。","2019-全国I卷-理科::3::occ1"
"函数","39","2019","全国I卷-理科","4","1","single_choice","","黄金分割比例应用，实质是函数建模与估算。","2019-全国I卷-理科::4::occ1"
"函数","40","2019","全国I卷-理科","5","1","single_choice","","函数图像识别，核心是函数性质。","2019-全国I卷-理科::5::occ1"
"函数","41","2019","全国I卷-文科","3","1","single_choice","","比较对数、指数、幂函数值的大小，核心是函数性质。","2019-全国I卷-文科::3::occ1"
"函数","42","2019","全国I卷-文科","4","1","single_choice","","黄金分割比例应用，实质是函数建模与估算。","2019-全国I卷-文科::4::occ1"
"函数","43","2019","全国I卷-文科","5","1","single_choice","","函数图像识别，核心是函数性质。","2019-全国I卷-文科::5::occ1"
"函数","44","2020","全国III卷-理科","4","1","single_choice","","指数型函数模型应用。","2020-全国III卷-理科::4::occ1"
"函数","45","2020","全国III卷-理科","12","1","single_choice","","比较对数大小，利用函数单调性。","2020-全国III卷-理科::12::occ1"
"函数","46","2020","全国III卷-文科","4","1","single_choice","","指数型函数模型应用。","2020-全国III卷-文科::4::occ1"
"函数","47","2020","全国III卷-文科","10","1","single_choice","","比较对数大小。","2020-全国III卷-文科::10::occ1"
"函数","48","2020","全国II卷-理科","9","1","single_choice","","判断函数奇偶性和单调性，核心是函数性质。","2020-全国II卷-理科::9::occ1"
"函数","49","2020","全国II卷-理科","11","1","single_choice","","利用函数单调性比较大小。","2020-全国II卷-理科::11::occ1"
"函数","50","2020","全国II卷-文科","7","1","single_choice","","程序框图，涉及循环结构，但核心是函数迭代，归为函数。","2020-全国II卷-文科::7::occ1"
"函数","51","2020","全国II卷-文科","10","1","single_choice","","判断函数奇偶性和单调性，核心是函数性质。","2020-全国II卷-文科::10::occ1"
"函数","52","2020","全国II卷-文科","12","1","single_choice","","利用函数单调性比较大小，涉及指数函数和对数函数。","2020-全国II卷-文科::12::occ1"
"函数","53","2020","全国I卷-理科","12","1","single_choice","","核心是指数对数函数性质，比较大小。","2020-全国I卷-理科::12::occ1"
"函数","54","2020","全国I卷-文科","8","1","single_choice","","核心是对数运算求值。","2020-全国I卷-文科::8::occ1"
"函数","55","2021","北京卷","15","1","fill_blank","","核心是函数零点个数判断，涉及对数函数和直线。","2021-北京卷::15::occ1"
"函数","56","2021","全国甲卷-理科","4","1","single_choice","","对数运算，属于函数中的指数对数运算。","2021-全国甲卷-理科::4::occ1"
"函数","57","2021","全国甲卷-理科","12","1","single_choice","","利用奇偶性和周期性求函数值，属于函数性质。","2021-全国甲卷-理科::12::occ1"
"函数","58","2021","全国甲卷-文科","4","1","single_choice","","判断函数单调性，属于函数性质。","2021-全国甲卷-文科::4::occ1"
"函数","59","2021","全国甲卷-文科","6","1","single_choice","","对数运算，属于函数中的指数对数运算。","2021-全国甲卷-文科::6::occ1"
"函数","60","2021","全国甲卷-文科","12","1","single_choice","","核心是奇函数和周期性的性质应用，属于函数性质问题。","2021-全国甲卷-文科::12::occ1"
"函数","61","2021","全国乙卷-理科","4","1","single_choice","","函数平移变换后判断奇偶性，属于函数性质。","2021-全国乙卷-理科::4::occ1"
"函数","62","2021","全国乙卷-理科","12","1","single_choice","","比较大小，利用导数或函数单调性，属于函数。","2021-全国乙卷-理科::12::occ1"
"函数","63","2021","全国乙卷-文科","9","1","single_choice","","函数平移变换后判断奇偶性，属于函数性质。","2021-全国乙卷-文科::9::occ1"
"函数","64","2021","上海春季卷","8","1","fill_blank","","指数型函数最小值，主类为函数。","2021-上海春季卷::8::occ1"
"函数","65","2021","上海春季卷","13","1","single_choice","","反函数存在性判断，主类为函数。","2021-上海春季卷::13::occ1"
"函数","66","2021","上海春季卷","15","1","single_choice","","函数无最大值的充分条件，主类为函数。","2021-上海春季卷::15::occ1"
"函数","67","2021","上海春季卷","20","1","solution","","主要研究函数定义域、方程根、单调性，核心为函数性质。","2021-上海春季卷::20::occ1"
"函数","68","2021","上海卷","5","1","fill_blank","","反函数求值，主类为函数。","2021-上海卷::5::occ1"
"函数","69","2021","上海卷","13","1","single_choice","","函数奇偶性和单调性判断，主类为函数。","2021-上海卷::13::occ1"
"函数","70","2021","上海卷","16","1","single_choice","","函数性质与不等式恒成立，主类为函数。","2021-上海卷::16::occ1"
"函数","71","2021","上海卷","21","1","solution","","函数新定义，关联性质，主类为函数。","2021-上海卷::21::occ1"
"函数","72","2021","天津卷","3","1","single_choice","","函数图像识别，涉及奇偶性和函数性质，主类为函数。","2021-天津卷::3::occ1"
"函数","73","2021","天津卷","5","1","single_choice","","比较对数、指数大小，主类为函数。","2021-天津卷::5::occ1"
"函数","74","2021","天津卷","7","1","single_choice","","核心为指数对数运算，求值，属于函数范畴。","2021-天津卷::7::occ1"
"函数","75","2021","天津卷","9","1","single_choice","","分段函数零点问题，核心为函数零点，主类为函数。","2021-天津卷::9::occ1"
"函数","76","2021","新高考II卷","7","1","single_choice","","比较对数大小，属于函数性质应用。","2021-新高考II卷::7::occ1"
"函数","77","2021","新高考II卷","8","1","single_choice","","抽象函数奇偶性、周期性，主类为函数。","2021-新高考II卷::8::occ1"
"函数","78","2021","新高考II卷","14","1","fill_blank","导数","核心是函数性质（积性、单调性、导数奇偶性）构造，属于函数综合问题。","2021-新高考II卷::14::occ1"
"函数","79","2021","新高考I卷","13","1","fill_blank","","核心是函数奇偶性求参数，属于函数性质问题。","2021-新高考I卷::13::occ1"
"函数","80","2021","新高考I卷","15","1","fill_blank","","核心是含绝对值函数与对数函数的最小值，属于函数综合问题。","2021-新高考I卷::15::occ1"
"函数","81","2021","浙江卷","7","1","single_choice","","核心是函数图象识别，涉及二次函数与三角函数，属于函数综合问题。","2021-浙江卷::7::occ1"
"函数","82","2021","浙江卷","12","1","fill_blank","","核心是分段函数求值，属于函数概念问题。","2021-浙江卷::12::occ1"
"函数","83","2022","北京卷","4","1","single_choice","","核心是函数奇偶性判断，属于函数性质问题。","2022-北京卷::4::occ1"
"函数","84","2022","北京卷","7","1","single_choice","","核心是函数图象与实际问题，属于函数应用问题。","2022-北京卷::7::occ1"
"函数","85","2022","北京卷","11","1","fill_blank","","核心是函数定义域求解，属于函数概念问题。","2022-北京卷::11::occ1"
"函数","86","2022","北京卷","14","1","fill_blank","","核心是分段函数的最值问题，属于函数性质问题。","2022-北京卷::14::occ1"
"函数","87","2022","全国甲卷-理科","5","1","single_choice","","函数图像识别","2022-全国甲卷-理科::5::occ1"
"函数","88","2022","全国甲卷-文科","7","1","single_choice","","函数图像识别","2022-全国甲卷-文科::7::occ1"
"函数","89","2022","全国甲卷-文科","12","1","single_choice","","比较大小，涉及指数和对数运算","2022-全国甲卷-文科::12::occ1"
"函数","90","2022","全国乙卷-理科","12","1","single_choice","","函数对称性和求和","2022-全国乙卷-理科::12::occ1"
"函数","91","2022","全国乙卷-文科","8","1","single_choice","","函数图像识别","2022-全国乙卷-文科::8::occ1"
"函数","92","2022","全国乙卷-文科","16","1","fill_blank","","奇函数性质求参数，涉及对数函数，核心是函数奇偶性。","2022-全国乙卷-文科::16::occ1"
"函数","93","2022","上海卷","2","3","solution","","对数函数图象平移、解不等式，核心是对数函数。","2022-上海卷::2::occ3"
"函数","94","2022","上海卷","7","1","fill_blank","","分段函数奇偶性求参数，核心是函数奇偶性。","2022-上海卷::7::occ1"
"函数","95","2022","上海卷","11","1","fill_blank","","函数方程与值域，核心是函数概念与性质。","2022-上海卷::11::occ1"
"函数","96","2022","上海卷","12","1","fill_blank","","缺失题，默认归函数。","2022-上海卷::12::occ1"
"函数","97","2022","天津卷","3","1","single_choice","","函数图象识别，核心是函数性质。","2022-天津卷::3::occ1"
"函数","98","2022","天津卷","5","1","single_choice","","比较指数、对数大小，核心是指数函数、对数函数单调性。","2022-天津卷::5::occ1"
"函数","99","2022","天津卷","6","1","single_choice","","对数运算化简求值，核心是对数运算。","2022-天津卷::6::occ1"
"函数","100","2022","天津卷","15","1","fill_blank","","分段函数零点个数求参数范围，核心是函数零点。","2022-天津卷::15::occ1"
"函数","101","2022","新高考II卷","8","1","single_choice","","抽象函数性质，求函数值，核心是函数。","2022-新高考II卷::8::occ1"
"函数","102","2022","新高考I卷","7","1","single_choice","","比较数值大小，涉及指数、对数，核心是函数单调性。","2022-新高考I卷::7::occ1"
"函数","103","2022","新高考I卷","10","1","multiple_choice","","三次函数的极值点、零点、对称中心、切线，主类为函数。","2022-新高考I卷::10::occ1"
"函数","104","2022","新高考I卷","12","1","multiple_choice","导数","抽象函数对称性和导数性质，主类为函数。","2022-新高考I卷::12::occ1"
"函数","105","2022","浙江卷","7","1","single_choice","","指数对数运算求值，主类为函数。","2022-浙江卷::7::occ1"
"函数","106","2022","浙江卷","14","1","fill_blank","","分段函数求值和最值问题，主类为函数。","2022-浙江卷::14::occ1"
"函数","107","2023","北京卷","4","1","single_choice","","函数单调性判断，主类为函数。","2023-北京卷::4::occ1"
"函数","108","2023","北京卷","11","1","fill_blank","","函数求值，涉及指数和对数运算，主类为函数。","2023-北京卷::11::occ1"
"函数","109","2023","北京卷","15","1","fill_blank","","分段函数性质判断，主类为函数。","2023-北京卷::15::occ1"
"函数","110","2023","全国甲卷-理科","13","1","fill_blank","","偶函数求参数，主类为函数。","2023-全国甲卷-理科::13::occ1"
"函数","111","2023","全国甲卷-文科","11","1","single_choice","","指数函数与二次函数复合比较大小，核心是函数。","2023-全国甲卷-文科::11::occ1"
"函数","112","2023","全国甲卷-文科","14","1","fill_blank","","函数奇偶性求参数，核心是函数性质。","2023-全国甲卷-文科::14::occ1"
"函数","113","2023","全国乙卷-理科","4","1","single_choice","","函数奇偶性求参数，核心是函数性质。","2023-全国乙卷-理科::4::occ1"
"函数","114","2023","全国乙卷-理科","16","1","fill_blank","","指数函数单调性求参数范围，核心是函数。","2023-全国乙卷-理科::16::occ1"
"函数","115","2023","全国乙卷-文科","5","1","single_choice","","函数奇偶性求参数，核心是函数性质。","2023-全国乙卷-文科::5::occ1"
"函数","116","2023","全国乙卷-文科","8","1","single_choice","","三次函数零点个数求参数范围，核心是函数零点。","2023-全国乙卷-文科::8::occ1"
"函数","117","2023","上海卷","5","1","fill_blank","","二次函数值域，核心是函数。","2023-上海卷::5::occ1"
"函数","118","2023","上海卷","10","1","fill_blank","","二次函数给定区间求最值，核心是函数。","2023-上海卷::10::occ1"
"函数","119","2023","上海卷","18","1","solution","","核心是分式函数的奇偶性、零点问题，属于函数性质。","2023-上海卷::18::occ1"
"函数","120","2023","天津卷","3","1","single_choice","","核心是比较指数、幂值大小，属于函数性质。","2023-天津卷::3::occ1"
"函数","121","2023","天津卷","4","1","single_choice","","核心是根据函数图象选择解析式，涉及奇偶性、函数值，属于函数。","2023-天津卷::4::occ1"
"函数","122","2023","天津卷","15","1","fill_blank","","核心是含绝对值的函数零点个数问题，属于函数。","2023-天津卷::15::occ1"
"函数","123","2023","新高考II卷","4","1","single_choice","","核心是函数奇偶性求参数，属于函数性质。","2023-新高考II卷::4::occ1"
"函数","124","2023","新高考I卷","4","1","single_choice","","核心是指数型复合函数的单调性，属于函数性质。","2023-新高考I卷::4::occ1"
"函数","125","2023","新高考I卷","10","1","multiple_choice","","核心是对数函数模型的应用，比较大小，属于函数。","2023-新高考I卷::10::occ1"
"函数","126","2023","新高考I卷","11","1","multiple_choice","","核心是抽象函数性质，求值、奇偶性、极值，属于函数。","2023-新高考I卷::11::occ1"
"函数","127","2024","北京卷","7","1","single_choice","","题目涉及对数函数模型比较大小，核心是函数。","2024-北京卷::7::occ1"
"函数","128","2024","北京卷","9","1","single_choice","","题目涉及指数函数与对数比较，核心是指数函数性质。","2024-北京卷::9::occ1"
"函数","129","2024","全国甲卷-理科","7","1","single_choice","","题目要求判断函数图像，核心是函数性质与图像。","2024-全国甲卷-理科::7::occ1"
"函数","130","2024","全国甲卷-理科","15","1","fill_blank","","题目涉及对数运算与方程求解，核心是对数函数性质。","2024-全国甲卷-理科::15::occ1"
"函数","131","2024","全国甲卷-文科","8","1","single_choice","","题目要求判断函数图像，核心是函数性质与图像。","2024-全国甲卷-文科::8::occ1"
"函数","132","2024","全国甲卷-文科","13","1","fill_blank","","题目涉及对数方程求解，核心是对数函数。","2024-全国甲卷-文科::13::occ1"
"函数","133","2024","全国甲卷-文科","14","1","fill_blank","","题目涉及曲线交点问题，核心是函数零点与图像。","2024-全国甲卷-文科::14::occ1"
"函数","134","2024","上海卷","2","1","fill_blank","","题目涉及分段函数求值，核心是函数概念。","2024-上海卷::2::occ1"
"函数","135","2024","上海卷","4","1","fill_blank","","题目涉及奇函数的性质，核心是函数奇偶性。","2024-上海卷::4::occ1"
"函数","136","2024","上海卷","16","1","single_choice","","题目涉及函数定义域、单调性、极值等性质，核心是函数。","2024-上海卷::16::occ1"
"函数","137","2024","上海卷","18","1","solution","","题目涉及对数函数，核心是指数函数与对数函数。","2024-上海卷::18::occ1"
"函数","138","2024","天津卷","4","1","single_choice","","核心是函数奇偶性的判断","2024-天津卷::4::occ1"
"函数","139","2024","天津卷","5","1","single_choice","","核心是指数函数和对数函数的大小比较","2024-天津卷::5::occ1"
"函数","140","2024","天津卷","15","1","fill_blank","","核心是函数零点问题，求参数范围","2024-天津卷::15::occ1"
"函数","141","2024","新高考II卷","6","1","single_choice","","核心是函数交点问题，通过函数性质求参数","2024-新高考II卷::6::occ1"
"函数","142","2024","新高考II卷","8","1","single_choice","","核心是含参对数函数恒成立问题，通过函数性质求最值","2024-新高考II卷::8::occ1"
"函数","143","2024","新高考II卷","11","1","multiple_choice","导数","核心是三次函数的零点、极值、对称性，涉及导数但主类为函数","2024-新高考II卷::11::occ1"
"函数","144","2024","新高考I卷","6","1","single_choice","","核心是分段函数的单调性求参数","2024-新高考I卷::6::occ1"
"函数","145","2024","新高考I卷","8","1","single_choice","数列","核心是函数递推关系，涉及数列但主类为函数","2024-新高考I卷::8::occ1"
"函数","146","2024","新高考I卷","10","1","multiple_choice","导数","核心是三次函数的极值、单调性及函数值比较，涉及导数但主类为函数","2024-新高考I卷::10::occ1"
"函数","147","2025","全国II卷","10","1","multiple_choice","","核心是奇函数的性质、函数值及极值点","2025-全国II卷::10::occ1"
"函数","148","2025","全国II卷","13","1","fill_blank","导数","核心是极值点求参数，涉及导数但主类为函数","2025-全国II卷::13::occ1"
"函数","149","2025","全国I卷","5","1","single_choice","","利用周期性和奇偶性求函数值，属于函数性质。","2025-全国I卷::5::occ1"
"函数","150","2025","全国I卷","8","1","single_choice","","利用对数函数性质比较大小，属于函数。","2025-全国I卷::8::occ1"
"函数","151","2025","上海卷","14","1","single_choice","集合与逻辑","主专题为函数，因为涉及指数函数单调性；次专题为集合与逻辑，因为涉及充分条件判断。","2025-上海卷::14::occ1"
"函数","152","2025","上海卷","21","1","solution","三角函数","主专题为函数，因为涉及函数定义、周期性、奇偶性、零点；次专题为三角函数，因为第(1)问涉及正弦函数。","2025-上海卷::21::occ1"
"函数","153","2025","天津卷","3","1","single_choice","","根据函数图象选择解析式，属于函数图象与性质。","2025-天津卷::3::occ1"
"函数","154","2025","天津卷","7","1","single_choice","","判断函数零点所在区间，属于函数零点。","2025-天津卷::7::occ1"
